id,device_id,start_time,resolution,implemented_rate,requested_rate,metered_lane_volume,readings
452308453,10041,2022-10-26 01:00:00-07,01:00:00,0,0,0,173
452313589,10041,2022-10-26 02:00:00-07,01:00:00,0,0,0,172
452318723,10041,2022-10-26 03:00:00-07,01:00:00,0,0,0,166
452323862,10041,2022-10-26 04:00:00-07,01:00:00,0,0,0,177
452328997,10041,2022-10-26 05:00:00-07,01:00:00,0,0,0,169
452334126,10041,2022-10-26 06:00:00-07,01:00:00,0,0,0,177
452339563,10041,2022-10-26 07:00:00-07,01:00:00,0,0,0,172
452344696,10041,2022-10-26 08:00:00-07,01:00:00,0,0,0,179
452349829,10041,2022-10-26 09:00:00-07,01:00:00,0,0,0,165
452354960,10041,2022-10-26 10:00:00-07,01:00:00,0,0,0,175
452360095,10041,2022-10-26 11:00:00-07,01:00:00,0,0,0,177
452365234,10041,2022-10-26 12:00:00-07,01:00:00,0,0,0,176
452370363,10041,2022-10-26 13:00:00-07,01:00:00,0,0,0,181
452375499,10041,2022-10-26 14:00:00-07,01:00:00,0,0,0,174
452380642,10041,2022-10-26 15:00:00-07,01:00:00,392,392,0,171
452385766,10041,2022-10-26 16:00:00-07,01:00:00,800,800,0,174
452390899,10041,2022-10-26 17:00:00-07,01:00:00,800,800,0,170
452396034,10041,2022-10-26 18:00:00-07,01:00:00,233,233,0,154
452401166,10041,2022-10-26 19:00:00-07,01:00:00,0,0,0,169
452406307,10041,2022-10-26 20:00:00-07,01:00:00,0,0,0,166
452411434,10041,2022-10-26 21:00:00-07,01:00:00,0,0,0,173
452416569,10041,2022-10-26 22:00:00-07,01:00:00,0,0,0,164
452421713,10041,2022-10-26 23:00:00-07,01:00:00,0,0,0,168
452426823,10041,2022-10-27 00:00:00-07,01:00:00,0,0,0,179
452431956,10041,2022-10-27 01:00:00-07,01:00:00,0,0,0,181
452437091,10041,2022-10-27 02:00:00-07,01:00:00,0,0,0,173
452442221,10041,2022-10-27 03:00:00-07,01:00:00,0,0,0,174
452447360,10041,2022-10-27 04:00:00-07,01:00:00,0,0,0,174
452452495,10041,2022-10-27 05:00:00-07,01:00:00,0,0,0,179
452457634,10041,2022-10-27 06:00:00-07,01:00:00,0,0,0,179
452463068,10041,2022-10-27 07:00:00-07,01:00:00,0,0,0,176
452468199,10041,2022-10-27 08:00:00-07,01:00:00,0,0,0,164
452473244,10041,2022-10-27 09:00:00-07,01:00:00,0,0,0,162
452478390,10041,2022-10-27 10:00:00-07,01:00:00,0,0,0,172
452483516,10041,2022-10-27 11:00:00-07,01:00:00,0,0,0,170
452488647,10041,2022-10-27 12:00:00-07,01:00:00,0,0,0,167
452493770,10041,2022-10-27 13:00:00-07,01:00:00,0,0,0,170
452498912,10041,2022-10-27 14:00:00-07,01:00:00,0,0,0,169
452504048,10041,2022-10-27 15:00:00-07,01:00:00,385,385,0,168
452509157,10041,2022-10-27 16:00:00-07,01:00:00,800,800,0,169
452514322,10041,2022-10-27 17:00:00-07,01:00:00,800,800,0,162
452519457,10041,2022-10-27 18:00:00-07,01:00:00,236,236,0,167
452524589,10041,2022-10-27 19:00:00-07,01:00:00,0,0,0,168
452529715,10041,2022-10-27 20:00:00-07,01:00:00,0,0,0,168
452534855,10041,2022-10-27 21:00:00-07,01:00:00,0,0,0,167
452539982,10041,2022-10-27 22:00:00-07,01:00:00,0,0,0,175
452545085,10041,2022-10-27 23:00:00-07,01:00:00,0,0,0,165
452550219,10041,2022-10-28 00:00:00-07,01:00:00,0,0,0,174
452555384,10041,2022-10-28 01:00:00-07,01:00:00,0,0,0,170
452560509,10041,2022-10-28 02:00:00-07,01:00:00,0,0,0,167
452565647,10041,2022-10-28 03:00:00-07,01:00:00,0,0,0,164
452570769,10041,2022-10-28 04:00:00-07,01:00:00,0,0,0,168
452575907,10041,2022-10-28 05:00:00-07,01:00:00,0,0,0,172
452581046,10041,2022-10-28 06:00:00-07,01:00:00,0,0,0,167
452586482,10041,2022-10-28 07:00:00-07,01:00:00,0,0,0,161
452591611,10041,2022-10-28 08:00:00-07,01:00:00,0,0,0,165
452596742,10041,2022-10-28 09:00:00-07,01:00:00,0,0,0,176
452601882,10041,2022-10-28 10:00:00-07,01:00:00,0,0,0,169
452607009,10041,2022-10-28 11:00:00-07,01:00:00,0,0,0,158
452612152,10041,2022-10-28 12:00:00-07,01:00:00,0,0,0,176
452617281,10041,2022-10-28 13:00:00-07,01:00:00,0,0,0,170
452622412,10041,2022-10-28 14:00:00-07,01:00:00,0,0,0,169
452627544,10041,2022-10-28 15:00:00-07,01:00:00,397,397,0,175
452632684,10041,2022-10-28 16:00:00-07,01:00:00,800,800,0,174
452637811,10041,2022-10-28 17:00:00-07,01:00:00,800,800,0,181
452642948,10041,2022-10-28 18:00:00-07,01:00:00,233,233,0,180
452648080,10041,2022-10-28 19:00:00-07,01:00:00,0,0,0,181
452653217,10041,2022-10-28 20:00:00-07,01:00:00,0,0,0,180
452658354,10041,2022-10-28 21:00:00-07,01:00:00,0,0,0,175
452663480,10041,2022-10-28 22:00:00-07,01:00:00,0,0,0,168
452668608,10041,2022-10-28 23:00:00-07,01:00:00,0,0,0,178
452673741,10041,2022-10-29 00:00:00-07,01:00:00,894,894,0,175
452678883,10041,2022-10-29 01:00:00-07,01:00:00,900,900,0,175
452684003,10041,2022-10-29 02:00:00-07,01:00:00,900,900,0,175
452689130,10041,2022-10-29 03:00:00-07,01:00:00,900,900,0,180
452694255,10041,2022-10-29 04:00:00-07,01:00:00,900,900,0,181
452699405,10041,2022-10-29 05:00:00-07,01:00:00,900,900,0,168
452704532,10041,2022-10-29 06:00:00-07,01:00:00,900,900,0,173
452709983,10041,2022-10-29 07:00:00-07,01:00:00,900,900,0,174
452715091,10041,2022-10-29 08:00:00-07,01:00:00,900,900,0,180
452720268,10041,2022-10-29 09:00:00-07,01:00:00,900,900,0,167
452725381,10041,2022-10-29 10:00:00-07,01:00:00,900,900,0,165
452730473,10041,2022-10-29 11:00:00-07,01:00:00,900,900,0,178
452735639,10041,2022-10-29 12:00:00-07,01:00:00,900,900,0,177
452740782,10041,2022-10-29 13:00:00-07,01:00:00,900,900,0,175
452745907,10041,2022-10-29 14:00:00-07,01:00:00,900,900,0,171
452751041,10041,2022-10-29 15:00:00-07,01:00:00,900,900,0,170
452756206,10041,2022-10-29 16:00:00-07,01:00:00,900,900,0,176
452761308,10041,2022-10-29 17:00:00-07,01:00:00,900,900,0,177
452766443,10041,2022-10-29 18:00:00-07,01:00:00,900,900,0,177
452771570,10041,2022-10-29 19:00:00-07,01:00:00,900,900,0,176
452776707,10041,2022-10-29 20:00:00-07,01:00:00,900,900,0,179
452781839,10041,2022-10-29 21:00:00-07,01:00:00,900,900,0,168
452786963,10041,2022-10-29 22:00:00-07,01:00:00,900,900,0,174
452792116,10041,2022-10-29 23:00:00-07,01:00:00,900,900,0,181
452797231,10041,2022-10-30 00:00:00-07,01:00:00,900,900,0,159
452802379,10041,2022-10-30 01:00:00-07,01:00:00,900,900,0,169
452807497,10041,2022-10-30 02:00:00-07,01:00:00,900,900,0,174
452812632,10041,2022-10-30 03:00:00-07,01:00:00,900,900,0,178
452817766,10041,2022-10-30 04:00:00-07,01:00:00,900,900,0,180
452822884,10041,2022-10-30 05:00:00-07,01:00:00,900,900,0,181
452828030,10041,2022-10-30 06:00:00-07,01:00:00,900,900,0,180
452833478,10041,2022-10-30 07:00:00-07,01:00:00,900,900,0,180
452838614,10041,2022-10-30 08:00:00-07,01:00:00,900,900,0,175
452843737,10041,2022-10-30 09:00:00-07,01:00:00,900,900,0,178
452848884,10041,2022-10-30 10:00:00-07,01:00:00,900,900,0,177
452854016,10041,2022-10-30 11:00:00-07,01:00:00,900,900,0,179
452859151,10041,2022-10-30 12:00:00-07,01:00:00,900,900,0,179
452864273,10041,2022-10-30 13:00:00-07,01:00:00,900,900,0,179
452869418,10041,2022-10-30 14:00:00-07,01:00:00,900,900,0,170
452874549,10041,2022-10-30 15:00:00-07,01:00:00,900,900,0,170
452879687,10041,2022-10-30 16:00:00-07,01:00:00,900,900,0,178
452884815,10041,2022-10-30 17:00:00-07,01:00:00,900,900,0,178
452889950,10041,2022-10-30 18:00:00-07,01:00:00,900,900,0,170
452895080,10041,2022-10-30 19:00:00-07,01:00:00,900,900,0,179
452900215,10041,2022-10-30 20:00:00-07,01:00:00,900,900,0,175
452905321,10041,2022-10-30 21:00:00-07,01:00:00,900,900,0,180
452910486,10041,2022-10-30 22:00:00-07,01:00:00,900,900,0,180
452915611,10041,2022-10-30 23:00:00-07,01:00:00,900,900,0,181
452920759,10041,2022-10-31 00:00:00-07,01:00:00,4,4,0,181
452925878,10041,2022-10-31 01:00:00-07,01:00:00,0,0,0,181
452931030,10041,2022-10-31 02:00:00-07,01:00:00,0,0,0,180
452936136,10041,2022-10-31 03:00:00-07,01:00:00,0,0,0,181
452941273,10041,2022-10-31 04:00:00-07,01:00:00,0,0,0,181
452946411,10041,2022-10-31 05:00:00-07,01:00:00,0,0,0,177
452951533,10041,2022-10-31 06:00:00-07,01:00:00,0,0,0,176
452956967,10041,2022-10-31 07:00:00-07,01:00:00,0,0,0,171
452962114,10041,2022-10-31 08:00:00-07,01:00:00,0,0,0,177
452967238,10041,2022-10-31 09:00:00-07,01:00:00,0,0,0,167
452972375,10041,2022-10-31 10:00:00-07,01:00:00,0,0,0,164
452977507,10041,2022-10-31 11:00:00-07,01:00:00,0,0,0,176
452982645,10041,2022-10-31 12:00:00-07,01:00:00,0,0,0,174
452987778,10041,2022-10-31 13:00:00-07,01:00:00,0,0,0,176
452992909,10041,2022-10-31 14:00:00-07,01:00:00,0,0,0,169
452998034,10041,2022-10-31 15:00:00-07,01:00:00,350,350,0,164
453003186,10041,2022-10-31 16:00:00-07,01:00:00,600,600,0,172
453008318,10041,2022-10-31 17:00:00-07,01:00:00,600,600,0,172
453013442,10041,2022-10-31 18:00:00-07,01:00:00,243,243,0,169
453018582,10041,2022-10-31 19:00:00-07,01:00:00,0,0,0,169
453023717,10041,2022-10-31 20:00:00-07,01:00:00,0,0,0,173
453028852,10041,2022-10-31 21:00:00-07,01:00:00,0,0,0,178
453033966,10041,2022-10-31 22:00:00-07,01:00:00,0,0,0,179
453039137,10041,2022-10-31 23:00:00-07,01:00:00,0,0,0,179
453044334,10041,2022-11-01 00:00:00-07,01:00:00,0,0,0,175
453049469,10041,2022-11-01 01:00:00-07,01:00:00,0,0,0,174
453054597,10041,2022-11-01 02:00:00-07,01:00:00,0,0,0,180
453059731,10041,2022-11-01 03:00:00-07,01:00:00,0,0,0,180
453064869,10041,2022-11-01 04:00:00-07,01:00:00,0,0,0,180
453070002,10041,2022-11-01 05:00:00-07,01:00:00,0,0,0,178
453075127,10041,2022-11-01 06:00:00-07,01:00:00,0,0,0,152
453080563,10041,2022-11-01 07:00:00-07,01:00:00,0,0,0,175
453085688,10041,2022-11-01 08:00:00-07,01:00:00,0,0,0,164
453090835,10041,2022-11-01 09:00:00-07,01:00:00,0,0,0,175
453095975,10041,2022-11-01 10:00:00-07,01:00:00,0,0,0,172
453101097,10041,2022-11-01 11:00:00-07,01:00:00,0,0,0,175
453106241,10041,2022-11-01 12:00:00-07,01:00:00,0,0,0,176
453111378,10041,2022-11-01 13:00:00-07,01:00:00,0,0,0,169
453116505,10041,2022-11-01 14:00:00-07,01:00:00,0,0,0,176
453121640,10041,2022-11-01 15:00:00-07,01:00:00,308,308,0,169
453126779,10041,2022-11-01 16:00:00-07,01:00:00,600,600,0,173
453131905,10041,2022-11-01 17:00:00-07,01:00:00,600,600,0,168
453137043,10041,2022-11-01 18:00:00-07,01:00:00,235,235,0,168
453142175,10041,2022-11-01 19:00:00-07,01:00:00,0,0,0,173
453147313,10041,2022-11-01 20:00:00-07,01:00:00,0,0,0,170
453152449,10041,2022-11-01 21:00:00-07,01:00:00,0,0,0,174
453157573,10041,2022-11-01 22:00:00-07,01:00:00,0,0,0,172
453162712,10041,2022-11-01 23:00:00-07,01:00:00,0,0,0,176
453167847,10041,2022-11-02 00:00:00-07,01:00:00,0,0,0,179
453172976,10041,2022-11-02 01:00:00-07,01:00:00,0,0,0,167
453178104,10041,2022-11-02 02:00:00-07,01:00:00,0,0,0,173
453183228,10041,2022-11-02 03:00:00-07,01:00:00,0,0,0,176
453188356,10041,2022-11-02 04:00:00-07,01:00:00,0,0,0,175
453193495,10041,2022-11-02 05:00:00-07,01:00:00,0,0,0,176
453198626,10041,2022-11-02 06:00:00-07,01:00:00,0,0,0,173
453204059,10041,2022-11-02 07:00:00-07,01:00:00,0,0,0,175
453209126,10041,2022-11-02 08:00:00-07,01:00:00,0,0,0,167
453214327,10041,2022-11-02 09:00:00-07,01:00:00,0,0,0,172
453219468,10041,2022-11-02 10:00:00-07,01:00:00,0,0,0,164
453224607,10041,2022-11-02 11:00:00-07,01:00:00,0,0,0,174
453229737,10041,2022-11-02 12:00:00-07,01:00:00,0,0,0,173
453234870,10041,2022-11-02 13:00:00-07,01:00:00,0,0,0,161
453239999,10041,2022-11-02 14:00:00-07,01:00:00,0,0,0,163
453245140,10041,2022-11-02 15:00:00-07,01:00:00,305,305,0,167
453250272,10041,2022-11-02 16:00:00-07,01:00:00,600,600,0,168
453255400,10041,2022-11-02 17:00:00-07,01:00:00,600,600,0,164
453260540,10041,2022-11-02 18:00:00-07,01:00:00,234,234,0,165
453265675,10041,2022-11-02 19:00:00-07,01:00:00,0,0,0,158
453270809,10041,2022-11-02 20:00:00-07,01:00:00,0,0,0,170
453275942,10041,2022-11-02 21:00:00-07,01:00:00,0,0,0,158
453281072,10041,2022-11-02 22:00:00-07,01:00:00,0,0,0,161
453286199,10041,2022-11-02 23:00:00-07,01:00:00,0,0,0,168
453291335,10041,2022-11-03 00:00:00-07,01:00:00,0,0,0,163
453296473,10041,2022-11-03 01:00:00-07,01:00:00,0,0,0,169
453301601,10041,2022-11-03 02:00:00-07,01:00:00,0,0,0,164
453306734,10041,2022-11-03 03:00:00-07,01:00:00,0,0,0,164
453311870,10041,2022-11-03 04:00:00-07,01:00:00,0,0,0,170
453317009,10041,2022-11-03 05:00:00-07,01:00:00,0,0,0,172
453322139,10041,2022-11-03 06:00:00-07,01:00:00,0,0,0,162
453327571,10041,2022-11-03 07:00:00-07,01:00:00,0,0,0,169
453332705,10041,2022-11-03 08:00:00-07,01:00:00,0,0,0,170
453337841,10041,2022-11-03 09:00:00-07,01:00:00,0,0,0,161
453342981,10041,2022-11-03 10:00:00-07,01:00:00,0,0,0,169
453348110,10041,2022-11-03 11:00:00-07,01:00:00,0,0,0,164
453353243,10041,2022-11-03 12:00:00-07,01:00:00,0,0,0,163
453358378,10041,2022-11-03 13:00:00-07,01:00:00,0,0,0,174
453363512,10041,2022-11-03 14:00:00-07,01:00:00,0,0,0,169
453368647,10041,2022-11-03 15:00:00-07,01:00:00,298,298,0,173
453373780,10041,2022-11-03 16:00:00-07,01:00:00,600,600,0,175
453378908,10041,2022-11-03 17:00:00-07,01:00:00,600,600,0,173
453384044,10041,2022-11-03 18:00:00-07,01:00:00,229,229,0,174
453389177,10041,2022-11-03 19:00:00-07,01:00:00,0,0,0,175
453394317,10041,2022-11-03 20:00:00-07,01:00:00,0,0,0,174
453399451,10041,2022-11-03 21:00:00-07,01:00:00,0,0,0,174
453404585,10041,2022-11-03 22:00:00-07,01:00:00,0,0,0,176
453409712,10041,2022-11-03 23:00:00-07,01:00:00,0,0,0,170
453414851,10041,2022-11-04 00:00:00-07,01:00:00,0,0,0,162
453419989,10041,2022-11-04 01:00:00-07,01:00:00,0,0,0,176
453425120,10041,2022-11-04 02:00:00-07,01:00:00,0,0,0,168
453430254,10041,2022-11-04 03:00:00-07,01:00:00,0,0,0,168
453435389,10041,2022-11-04 04:00:00-07,01:00:00,0,0,0,174
453440528,10041,2022-11-04 05:00:00-07,01:00:00,0,0,0,175
453445658,10041,2022-11-04 06:00:00-07,01:00:00,0,0,0,174
453451095,10041,2022-11-04 07:00:00-07,01:00:00,0,0,0,175
453456227,10041,2022-11-04 08:00:00-07,01:00:00,0,0,0,173
453461360,10041,2022-11-04 09:00:00-07,01:00:00,0,0,0,167
453466494,10041,2022-11-04 10:00:00-07,01:00:00,0,0,0,172
453471628,10041,2022-11-04 11:00:00-07,01:00:00,0,0,0,162
453476763,10041,2022-11-04 12:00:00-07,01:00:00,0,0,0,171
453481906,10041,2022-11-04 13:00:00-07,01:00:00,0,0,0,169
453486956,10041,2022-11-04 14:00:00-07,01:00:00,0,0,0,163
453492163,10041,2022-11-04 15:00:00-07,01:00:00,289,289,0,166
453497301,10041,2022-11-04 16:00:00-07,01:00:00,600,600,0,172
453502432,10041,2022-11-04 17:00:00-07,01:00:00,600,600,0,157
453507566,10041,2022-11-04 18:00:00-07,01:00:00,233,233,0,157
453512700,10041,2022-11-04 19:00:00-07,01:00:00,0,0,0,168
453517834,10041,2022-11-04 20:00:00-07,01:00:00,0,0,0,170
453522958,10041,2022-11-04 21:00:00-07,01:00:00,0,0,0,158
453528083,10041,2022-11-04 22:00:00-07,01:00:00,0,0,0,172
453533217,10041,2022-11-04 23:00:00-07,01:00:00,0,0,0,164
453538350,10041,2022-11-05 00:00:00-07,01:00:00,882,882,0,157
453543485,10041,2022-11-05 01:00:00-07,01:00:00,900,900,0,170
453548619,10041,2022-11-05 02:00:00-07,01:00:00,900,900,0,159
453553753,10041,2022-11-05 03:00:00-07,01:00:00,900,900,0,159
453558892,10041,2022-11-05 04:00:00-07,01:00:00,900,900,0,168
453564015,10041,2022-11-05 05:00:00-07,01:00:00,900,900,0,161
453569151,10041,2022-11-05 06:00:00-07,01:00:00,900,900,0,168
453574586,10041,2022-11-05 07:00:00-07,01:00:00,900,900,0,157
453579714,10041,2022-11-05 08:00:00-07,01:00:00,900,900,0,162
453584851,10041,2022-11-05 09:00:00-07,01:00:00,900,900,0,158
453589992,10041,2022-11-05 10:00:00-07,01:00:00,900,900,0,153
453595124,10041,2022-11-05 11:00:00-07,01:00:00,900,900,0,154
453600261,10041,2022-11-05 12:00:00-07,01:00:00,900,900,0,156
453605401,10041,2022-11-05 13:00:00-07,01:00:00,900,900,0,171
453610492,10041,2022-11-05 14:00:00-07,01:00:00,900,900,0,156
453615662,10041,2022-11-05 15:00:00-07,01:00:00,900,900,0,167
453620804,10041,2022-11-05 16:00:00-07,01:00:00,900,900,0,167
453625930,10041,2022-11-05 17:00:00-07,01:00:00,900,900,0,169
453631065,10041,2022-11-05 18:00:00-07,01:00:00,900,900,0,149
453636169,10041,2022-11-05 19:00:00-07,01:00:00,900,900,0,159
453641333,10041,2022-11-05 20:00:00-07,01:00:00,900,900,0,154
453646462,10041,2022-11-05 21:00:00-07,01:00:00,900,900,0,148
453651590,10041,2022-11-05 22:00:00-07,01:00:00,900,900,0,166
453653979,10041,2022-11-05 23:00:00-07,01:00:00,900,900,0,154
453657630,10041,2022-11-06 00:00:00-07,01:00:00,900,900,0,137
453660030,10041,2022-11-06 01:00:00-07,01:00:00,900,900,0,1
453660355,10041,2022-11-06 01:00:00-08,01:00:00,900,900,0,178
453660661,10041,2022-11-06 02:00:00-08,01:00:00,900,900,0,150
453660953,10041,2022-11-06 03:00:00-08,01:00:00,900,900,0,158
453661257,10041,2022-11-06 04:00:00-08,01:00:00,900,900,0,162
453661555,10041,2022-11-06 05:00:00-08,01:00:00,900,900,0,158
453662162,10041,2022-11-06 06:00:00-08,01:00:00,900,900,0,167
453662463,10041,2022-11-06 07:00:00-08,01:00:00,900,900,0,164
453662764,10041,2022-11-06 08:00:00-08,01:00:00,900,900,0,152
453662998,10041,2022-11-06 09:00:00-08,01:00:00,900,900,0,156
453663376,10041,2022-11-06 10:00:00-08,01:00:00,900,900,0,161
453663671,10041,2022-11-06 11:00:00-08,01:00:00,900,900,0,170
453663976,10041,2022-11-06 12:00:00-08,01:00:00,900,900,0,172
453664277,10041,2022-11-06 13:00:00-08,01:00:00,900,900,0,160
453664578,10041,2022-11-06 14:00:00-08,01:00:00,900,900,0,170
453664880,10041,2022-11-06 15:00:00-08,01:00:00,900,900,0,170
453665175,10041,2022-11-06 16:00:00-08,01:00:00,900,900,0,161
453665495,10041,2022-11-06 17:00:00-08,01:00:00,900,900,0,170
453665791,10041,2022-11-06 18:00:00-08,01:00:00,900,900,0,162
453666093,10041,2022-11-06 19:00:00-08,01:00:00,900,900,0,167
453666390,10041,2022-11-06 20:00:00-08,01:00:00,900,900,0,157
453666696,10041,2022-11-06 21:00:00-08,01:00:00,900,900,0,154
453669636,10041,2022-11-06 22:00:00-08,01:00:00,900,900,0,145
453679657,10041,2022-11-07 00:00:00-08,01:00:00,5,5,0,173
453684799,10041,2022-11-07 01:00:00-08,01:00:00,0,0,0,163
453689934,10041,2022-11-07 02:00:00-08,01:00:00,0,0,0,158
453695066,10041,2022-11-07 03:00:00-08,01:00:00,0,0,0,157
453700202,10041,2022-11-07 04:00:00-08,01:00:00,0,0,0,167
453705336,10041,2022-11-07 05:00:00-08,01:00:00,0,0,0,161
453710772,10041,2022-11-07 06:00:00-08,01:00:00,0,0,0,154
453715907,10041,2022-11-07 07:00:00-08,01:00:00,0,0,0,173
453721041,10041,2022-11-07 08:00:00-08,01:00:00,0,0,0,167
453726173,10041,2022-11-07 09:00:00-08,01:00:00,0,0,0,163
453731308,10041,2022-11-07 10:00:00-08,01:00:00,0,0,0,173
453736368,10041,2022-11-07 11:00:00-08,01:00:00,0,0,0,172
453741571,10041,2022-11-07 12:00:00-08,01:00:00,0,0,0,173
453746710,10041,2022-11-07 13:00:00-08,01:00:00,0,0,0,166
453751838,10041,2022-11-07 14:00:00-08,01:00:00,0,0,0,168
453756978,10041,2022-11-07 15:00:00-08,01:00:00,287,287,0,167
453762112,10041,2022-11-07 16:00:00-08,01:00:00,600,600,0,163
453767248,10041,2022-11-07 17:00:00-08,01:00:00,600,600,0,167
453772380,10041,2022-11-07 18:00:00-08,01:00:00,246,246,0,162
453774939,10041,2022-11-07 19:00:00-08,01:00:00,0,0,0,161
453780079,10041,2022-11-07 20:00:00-08,01:00:00,0,0,0,155
453785207,10041,2022-11-07 21:00:00-08,01:00:00,0,0,0,110
453790321,10041,2022-11-07 22:00:00-08,01:00:00,0,0,0,169
453795478,10041,2022-11-07 23:00:00-08,01:00:00,0,0,0,173
453800607,10041,2022-11-08 00:00:00-08,01:00:00,0,0,0,175
453805738,10041,2022-11-08 01:00:00-08,01:00:00,0,0,0,173
453810876,10041,2022-11-08 02:00:00-08,01:00:00,0,0,0,162
453816001,10041,2022-11-08 03:00:00-08,01:00:00,0,0,0,165
453821158,10041,2022-11-08 04:00:00-08,01:00:00,0,0,0,173
453826272,10041,2022-11-08 05:00:00-08,01:00:00,0,0,0,174
453831718,10041,2022-11-08 06:00:00-08,01:00:00,0,0,0,160
453836854,10041,2022-11-08 07:00:00-08,01:00:00,0,0,0,165
453841977,10041,2022-11-08 08:00:00-08,01:00:00,0,0,0,160
453847114,10041,2022-11-08 09:00:00-08,01:00:00,0,0,0,158
453849230,10041,2022-11-08 10:00:00-08,01:00:00,0,0,0,160
453849457,10041,2022-11-08 11:00:00-08,01:00:00,0,0,0,147
453860251,10041,2022-11-15 13:00:00-08,01:00:00,0,0,0,69
453865380,10041,2022-11-15 14:00:00-08,01:00:00,0,0,0,163
453870521,10041,2022-11-15 15:00:00-08,01:00:00,309,309,0,163
453875648,10041,2022-11-15 16:00:00-08,01:00:00,600,600,0,163
453880784,10041,2022-11-15 17:00:00-08,01:00:00,600,600,0,147
453885908,10041,2022-11-15 18:00:00-08,01:00:00,264,264,0,152
453891060,10041,2022-11-15 19:00:00-08,01:00:00,0,0,0,167
453896190,10041,2022-11-15 20:00:00-08,01:00:00,0,0,0,151
453901307,10041,2022-11-15 21:00:00-08,01:00:00,0,0,0,161
453906459,10041,2022-11-15 22:00:00-08,01:00:00,0,0,0,171
453911585,10041,2022-11-15 23:00:00-08,01:00:00,0,0,0,173
453916717,10041,2022-11-16 00:00:00-08,01:00:00,0,0,0,162
453921849,10041,2022-11-16 01:00:00-08,01:00:00,0,0,0,171
453926988,10041,2022-11-16 02:00:00-08,01:00:00,0,0,0,165
453932119,10041,2022-11-16 03:00:00-08,01:00:00,0,0,0,166
453937253,10041,2022-11-16 04:00:00-08,01:00:00,0,0,0,162
453942387,10041,2022-11-16 05:00:00-08,01:00:00,0,0,0,165
453947823,10041,2022-11-16 06:00:00-08,01:00:00,0,0,0,147
453952957,10041,2022-11-16 07:00:00-08,01:00:00,0,0,0,148
453958088,10041,2022-11-16 08:00:00-08,01:00:00,0,0,0,132
453963220,10041,2022-11-16 09:00:00-08,01:00:00,0,0,0,162
453968351,10041,2022-11-16 10:00:00-08,01:00:00,0,0,0,152
453973498,10041,2022-11-16 11:00:00-08,01:00:00,0,0,0,153
453978626,10041,2022-11-16 12:00:00-08,01:00:00,0,0,0,149
453983760,10041,2022-11-16 13:00:00-08,01:00:00,0,0,0,153
453988899,10041,2022-11-16 14:00:00-08,01:00:00,0,0,0,155
453994027,10041,2022-11-16 15:00:00-08,01:00:00,285,285,0,162
453999156,10041,2022-11-16 16:00:00-08,01:00:00,600,600,0,148
454004294,10041,2022-11-16 17:00:00-08,01:00:00,600,600,0,146
454009430,10041,2022-11-16 18:00:00-08,01:00:00,250,250,0,157
454014566,10041,2022-11-16 19:00:00-08,01:00:00,0,0,0,151
454019688,10041,2022-11-16 20:00:00-08,01:00:00,0,0,0,163
454024835,10041,2022-11-16 21:00:00-08,01:00:00,0,0,0,159
454029957,10041,2022-11-16 22:00:00-08,01:00:00,0,0,0,164
454035103,10041,2022-11-16 23:00:00-08,01:00:00,0,0,0,160
454040213,10041,2022-11-17 00:00:00-08,01:00:00,0,0,0,153
454045359,10041,2022-11-17 01:00:00-08,01:00:00,0,0,0,157
454050476,10041,2022-11-17 02:00:00-08,01:00:00,0,0,0,159
454055615,10041,2022-11-17 03:00:00-08,01:00:00,0,0,0,166
454060751,10041,2022-11-17 04:00:00-08,01:00:00,0,0,0,160
454065887,10041,2022-11-17 05:00:00-08,01:00:00,0,0,0,153
454071322,10041,2022-11-17 06:00:00-08,01:00:00,0,0,0,162
454076455,10041,2022-11-17 07:00:00-08,01:00:00,0,0,0,146
454081593,10041,2022-11-17 08:00:00-08,01:00:00,0,0,0,152
454086723,10041,2022-11-17 09:00:00-08,01:00:00,0,0,0,150
454091860,10041,2022-11-17 10:00:00-08,01:00:00,0,0,0,157
454096990,10041,2022-11-17 11:00:00-08,01:00:00,0,0,0,155
454102128,10041,2022-11-17 12:00:00-08,01:00:00,0,0,0,146
454107259,10041,2022-11-17 13:00:00-08,01:00:00,0,0,0,155
454112392,10041,2022-11-17 14:00:00-08,01:00:00,0,0,0,146
454117526,10041,2022-11-17 15:00:00-08,01:00:00,276,276,0,154
454122649,10041,2022-11-17 16:00:00-08,01:00:00,600,600,0,149
454127802,10041,2022-11-17 17:00:00-08,01:00:00,600,600,0,164
454132930,10041,2022-11-17 18:00:00-08,01:00:00,259,259,0,154
454138062,10041,2022-11-17 19:00:00-08,01:00:00,0,0,0,162
454143198,10041,2022-11-17 20:00:00-08,01:00:00,0,0,0,172
454148330,10041,2022-11-17 21:00:00-08,01:00:00,0,0,0,157
454153463,10041,2022-11-17 22:00:00-08,01:00:00,0,0,0,151
454158600,10041,2022-11-17 23:00:00-08,01:00:00,0,0,0,167
454163733,10041,2022-11-18 00:00:00-08,01:00:00,0,0,0,154
454168868,10041,2022-11-18 01:00:00-08,01:00:00,0,0,0,163
454174002,10041,2022-11-18 02:00:00-08,01:00:00,0,0,0,163
454179137,10041,2022-11-18 03:00:00-08,01:00:00,0,0,0,161
454184271,10041,2022-11-18 04:00:00-08,01:00:00,0,0,0,160
